441,1368.09,42.61
442,1368.09,38.06
443,1368.09,91
444,1366.81,128.27
445,1362.36,21.37
446,1362.94,22.92
447,1288.68,25.86
448,1287.62,18.21
449,1287.39,16.77
450,1284.76,21.36
451,1283.41,15.2
452,1283.04,25.82
453,1279.62,59.49
454,1280.46,39.8
455,1280.35,44.25
456,1276.12,25.98
457,1276.12,33.58
458,1299.12,61.07
459,1304.5,32.08
460,1315.91,38.7
461,1315.59,29.05
462,1315.82,31.76
463,1368.54,122.15
464,1368.38,164.48
465,1385.68,105.25
466,1385.55,36.57
